呃对方便噜拊呃对买	1
喂嗯喂对对对麻烦你快1点不要	0
嗯是的喂唉未按键	-1
唉对对对噢对对对唉可1啊	0
喂嗯刚才你你讲嗯对的嗯对的满意	1
对对喂会c79479对177啊177	1
恩嗯什么对对的恩	0
我想呃我现在现在没时间	0
唉唉恩对嗯嗯行是啊	0
喂你好啊再见对呀满意噢	1
车贷吗喂方便是的对的满意	1
23噢噢啊我刚刚看过能够能够知道的我就告诉你吧2333呃对喂	0
[用户未说话]	-1
什么事你说吧需要是啊等1下	-1
恩喂[用户静音]	0
喂你好噢你说吧方便的会按773这是昨天刚上的那个牌号啊但是还可1吧因为是我家那个去办的是我办的他只是用我名字办	1
嗯嗯嗯嗯嗯你讲吧嗯个人满意	1
喂我在太阳登陆满意生嘛	1
啊对哦哦你马上哭起来还呢1	1
是方便吗嗯对[用户静音]	1
唉喂行行行好好对对对那天不是这样吧嗯	0
噢是啊嗯你说[用户静音]能听到你说	0
喂唉对的我车子方便得上拍大点声音开啊什么	-1
对嗯你说吧嗯你说嗯目前我还不知道	-1
喂嗯方便恩对的对的喂	1
[用户静音]是啊对啊是啊你是什么公司啊满意的	1
喂喂你好唉是的喂喂没有没得1点也没来减免	-1
怎么对197不对啊	0
噢是啊扫吗你走吗噢是的对了满意啊	1
呃对啊我现在有点事有点事嗯不让你晓曼你干嘛啊喂他说唉对它它可1还可1	0
[用户静音]能1	0
喂你好喂喂呃很好很好不用打了啊	1
喂方便唉是的呃满意	1
是啊嗯方便呢1	1
噢啊可1确认了噢	0
喂3听不懂体小影中心	-1
喂怎么喂听到吗嗯对怎么了你们这是干嘛呀[用户静音]	-1
唉对你好你好喂嗯什么事什么是吗[用户静音]	-1
你那个喂对对满意满意	1
喂噢现在还在开车不方便呢	1
不知道怎么说吧说吧	-1
对你好[用户静音]对对	0
什么事你说[用户静音]嗯有什么事你说说呢这个	0
怎么回事嗯可1[用户静音]能能能听到嗯嗯满意	1
你好请问什么是信息就不让就是买了1份啊嗯嗯现在忙嗯嗯[用户静音]	0
十分方便呢[用户静音]但是可1有关系	1
让5就这种你说吧还有1个[用户静音]点故障不好都不民所拨打的用户线故障每次都要跑了好多了您所拨打的用户线故障也是乖巧跑人家偷了您所拨打的用户线故障	-1
有什么事不好意思	-1
啊啊啊你说呃对对啊满意满意	1
对方便啊对啊对啊[用户静音]可1	1
[用户未说话]再见对对对没有的我靠	-1
唉呀什么事啊什么事你说就行啊	-1
嗯对啊你说吧1	0
喂方便发微信行不喂你好喂你好	1
是无要收什么信息啊你说吧嗯对还可1的	-1
唉对呃对你说未按键	-1
嗯嗯嗯嗯对的对的嗯满意	1
喂我没看我这干活	-1
唉你说嗯你说吧对的非常满意	1
呃喂你好方便方便1	1
啊什么事方便吗你说你说吧喂喂是很满意的	1
唉是的嗯嗯嗯好的嗯嗯未按键	-1
[用户未说话]喂噢我我我在在吗现在	0
呃是喂喂喂呃可11	0
对噢方便未按键	1
啊嗯嗯说吧嗯嗯再见嗯嗯啊	0
呃对喂将霸占喂你讲[用户静音]让他去帮你	0
啊喂怎么了可1的对的对的满意	1
我不备案你说什么事	-1
呃对你说喂帮我1	0
啊你是那个嗯安排之间我还想麻烦你把我了[用户静音]	0
[用户静音]喂喂喂听到了听到了啊	0
[用户静音]方便1	1
喂有什么回访呢对满意	1
对啊我就是找不到这个转转接听得到啊嗯	0
[用户静音]还都行了嘛不	0
喂喂呃上面现在方便的刚才他们上来明白我也不知道唉	-1
嗯嗯呃[用户静音]	0
是啊可1方便1	1
唉嗯你说[用户静音]呃满意	0
你长水方便你说	1
啊说啊说你是谁我现在还能方便收到	1
嗯方便你说对对对喂满意的	1
嗯是嗯嗯喂我卡满意满意呢	1
噢要到星期了未按键	0
呃你好呃你好我是1	0
确认嗯因为是可1见过3十节[用户静音]喂	0
喂你好你说是是满意	1
好的说啊嗯好嗯可1啊	1
[用户静音]你说吧1	0
喂嗯说说是对[用户静音]	0
唉对喂唉对唉对我是我	0
呃方便啊方便那上面也没说估计是吗嗯什么鱼肉	-1
啊喂喂呃对对对呃对嗯嗯喂	0
银行装系统文件呢唉是我的车牌号是请问你们吗所1说嗯吃药那个朋友包括学生好呃导师搞什么就不就没意思反正我也不愿意有有有这样子	-1
是的可1未按键	-1
[用户静音]让我有点不懂啊	0
嗯嗯喂对对满意	1
什么呢你这个对对嗯还可1	-1
申请停噢我现在有事挺忙的呃算了吧你你赶紧打过来吧好吧	-1
你说嘛你说嘛未按键	-1
唉有什么事啊没有啊	-1
嗯是的我想就说还忙着呢	0
呃喂你讲[用户静音]	0
唉喂喂对啊对满意	1
啊对啊喂喂未按键	-1
对你你找她有什么事啊你说吧听到了嗯满意	1
唉对呃方便你说1	-1
明细嗯嗯你说还没有上牌	0
请问您找谁[用户静音]未按键	-1
[用户静音]嗯对1	0
唉喂对那是我们同事的车我给她就是把嗯就是我的手机但是我今年保然后他用哪个手机号我要查才知道很满意很满意	1
喂嗯好嗯嗯嗯嗯嗯对撸嗯满意满意	1
啊是的喂呃是的是这个号码是这个号嗯嗯可以的可以的	1
对啊[用户未说话]对啊对啊上午还不知道呢没什么意见	-1
[用户未说话]喂喂唉姐姐我对呀噢推出的嗯打个9分	0
是事了喂你说什么嗯未按键	-1
呃可1的喂呃对的满意	1
喂[用户未说话]	-1
喂要不我这忙着啊再见嗯	-1
而且重新说1遍刚才没听到喂呃方便的没购买哎不好意思我没购买麻烦你把那个车牌号再给我重复1遍好不好喂对嗯哼	-1
呃嗯你说未按键	-1
喂方便对对满意	1
喂是啊呃这是是的说	0
嗯你说你说嘛他们嗯嗯满意满意	1
什么问题什么问题吗是啊有什么事呃对嗯对你是在哪里保险公司的哦在哪里啊怎么不在天天早晚我在开车嗯没有什么意见吗没有什么	-1
唉对对对嗯买1份车辆保险动呢我这信号不好账户积分这个嗯那个	-1
怎么了柜台威力方便喂1	-1
唉沈嗯方便方便你说唉对嗯对嗯满意	1
喂噢干嘛喂打到哪了嗯	-1
呃是啊唉你要不然等会找我这个刚开始上高速1	-1
[用户静音]喂未按键	0
呃对呃呃说了呃对对对对满意	1
唉我那个喂啊[用户静音]	-1
嗯说吧没事了是吧呃对应该可以	1
我嗯嗯交叉口呃什么电话呢ok他们听你们公司买赢类	0
噢是的呃你说嘛对的对的满意	1
嗯射对是的对还靠近	0
不是啊你找谁找谁啊	-1
呃方便对[用户静音]嗯满意了	1
你家人这样能使用喂恩喂喂	0
[用户未说话]能听到开发商能听到	0
谢谢啊14毫升喂喂喂喂而且我当时呢嗯喂喂请问我儿子已经结清	1
喂啊你说嘛可1未按键	-1
[用户静音]嗯喂嗯能听到	0
对啊喂你好对啊[用户未说话]满意	1
嗯是啊方便方便嗯嗯嗯可以吧可以吧	1
对啊怎么算方便呢	1
是啊怎么了对对呀不清楚了没有意见没有讲	-1
恩对是的噢方便你说未按键	1
是的方便说吧对的[用户静音]满意	1
恩唉好嗯喂没没有	0
嗯噢你是这个是	0
相城落实房屋这个我不知道讲刚打电话给蒋干嘛要是我的你好	-1
喂噢噢噢噢行行行嗯说的就这样拜拜哦	0
对方便什么是吗	-1
嗯是的现在不方便晚点再说吧	1
喂你好哪位这两方面你行吗嗯确认满意满意	1
呃是的喂请问对嗯对的是满意	1
喂你好是什么推保险啊对对对对恩对对对对嗯其他没有吗	0
嗯城乡啊未按键	-1
喂呃你说对对没没有	0
喂[用户静音]要各方面信息不是他那个鼓山镇	0
对是的嗯方便了喂噜拊咨询	1
喂你好喂对我问你是的对它现在还不知道刚买的现在没有	-1
你好喂啊投诉清楚1点喂你说人寿的是不是啊	-1
喂你好后面方便那个你说	1
[用户静音]你讲话1	0
这喂呃你要确定对满意	1
唉呀他退了他说的他给了你了噢未按键	-1
喂喂是的你讲对	0
你是哪的嗯可1可1啊1	0
喂啊再见喂麻烦你们有没嗯	-1
和有什么呢啊对对对那也满意	1
[用户静音]呃方便车牌号执法1号不对就是这个电话号码满意	1
喂你说吧喂嗯满意	1
是的我知道我这画画都不行说和1傻子	-1
喂嗯儿子从官网上喂羊他妈给我在那个那个噢我在卖方	0
[用户静音]喂	0
啊噢双方什么噢对对对对的	0
嗯不是不是啊我挂了呢	-1
好谢谢满意未按键	1
对是的嗯没事方便[用户未说话]嗯是的可1满意	1
呃呃不发票现在干嘛呢理解	-1
啊生效本人带喂满意	1
喂方便房改房的哪个意思你说那种还带他去报案嗯行我之前都买1个呵呵	1
没事嗯嗯你说唉对那个嗯满意	1
呃嗯你说对对对对满意满意	1
你谁啊嗯现在方便对对对对满意	1
你什么事啊[用户未说话]嗯嗯拜拜嗯可1	0
唉喂是啊嗯啊差不多吧	0
啊对噢你说吧噢对啊还好吧可1非常好	1
啊嗯可1对对[用户静音]	0
其他虚拟的东西太多了这个电话唉喂嗯好的对对嗯满意	1
喂嗯嗯嗯回头[用户静音]	0
对帮助1下对对满意满意	1
这[用户未说话]对嗯满意	1
方便你说吧对对哪1	0
唉嗯嗯说投诉唉有什么事呢[用户静音]	-1
[用户静音]方便嗯未按键	1
喂哪位啊嗯收到了喂喂喂你好	0
噢是南海超市怎么了	-1
是恩我想我现在有点忙什么什么什么对[用户未说话]你好	0
唉你讲麻烦吗嗯再见嗯唉可1啊	-1
嗯对方便了对啊对满意啊	1
嗯[用户静音]1	0
嗯对有什么问题恩现在有点闷会1前都保什么问题嗯对的[用户静音]非常满意	1
呃是的呃说了对的对的满意	1
啊[用户未说话]我听不懂对你是哪1个公司	-1
喂嗯我再跟那边我们都等下午吧下午67点钟吧	0
呃对你好呃方便你说喂喂喂喂喂喂请你把撸呃3呃对对对对对对满意满意	1
嗯对呃方便方便你说吧[用户静音]对对对是这个号码	1
不知道你打跑了	-1
嗯嗯这这这授权没人1	-1
唉对喂你好嗯[用户静音]曾江到床	0
[用户静音]喂未按键	0
嗯可以噜拊噜拊满意	1
好请问你喂喂呃对对对那个喂	0
唉噢你说对嗯噢好行	0
是啊已经在干吗嗯是的吗是的	0
嗯呃方便你说1	1
[用户静音]方便喂唉喂嗯嗯	1
嗯你好请问你是唉喂你好喂我的车船[用户静音]	-1
是啊我现在不方便的有什么事你说吧[用户静音]	1
随人回喂噢随便了是吧就是保险公司好同意喂满意满意	1
喂有什么有什么事啊有什么事啊呃是是的对可1了	0
唉喂嗯是的对的这个我们那个查不到喂	-1
[用户静音]方便1	1
嗯对我说你说[用户静音]能听到你说吗你是哪个公司啊满意	1
嗯嗯方便呢嗯对对对对对对满意满意	1
嗯对嗯行可1吗嗯对嗯嗯满意	1
被谁唉对唉对做的非常好	1
对啊喂污染句不知道不满意	-1
对啊我听不到噢谁喂啊	0
对啊喂那个我这个开会啊我这个车位	0
嗯凡是满意然后我写我我搞的是摩托车子啊我跟你说我我想退报案你们不不会呀是啊职能	-1
喂嗯方便对的嗯转业	1
喂方便[用户未说话]	1
2十的噢好别说1	0
[用户未说话]	-1
嗯没错嗯嗯没错没错满意非常满意	1
唉方便方便是啊是啊对对的可1可1还可1	1
噢唉对对对唉是的是的满意满意	1
对对呃交吗嗯对嗯嗯对安颐	0
请问你行吗啊你核实到信息我现在又出来了吗还是要运行	-1
[用户静音]我现在的开户行嗯被偷呢对有的满意满意	1
对呀1前都好着呢本月初嗯对啊啊啊	1
嗯对嗯可1了对对恩可1吧	0
[用户静音]你讲嗯呃喂嗯你哪位啊	0
[用户静音]当前噢	0
你哪位噢你说对对对对对嗯满意满意嗯	1
谁呃方便是对[用户静音]还有	1
喂你好就是早点电话吧呃呗[用户静音]	0
是啊喂呃方便你说嗯1	1
这方不方便还在外地使方便回来	1
唉要呃对对的嗯满意	0
[用户静音]中考嗯嗯	1
喂对你说喂对[用户静音]	0
是啊是的未按键	0
啊这可1未按键	-1
是的方便对对还好	1
再加上喂啊未按键	0
你好请问你[用户静音]	0
哎什么信息我取消我都不记得我的车牌是多少我不记得要干吗呢我还有1份方便去拿	-1
什么事要到底说喂你是中国什么人寿保险啊	-1
嗯说你说吗你说吧	0
喂那个浙江的1个方便的太长了啊我有点慢对啊不要谈着他可能不还抽不抽喂是啊我那个车子成都到保险交通嘟噜你们玩1会吗因为我升不到你把全全过程嘛也签不成功啊都不满意	-1
嗯喂嗯嗯老师满意吗也就取回啊	1
喂啊喂喂[用户静音]对啊满意	1
是啊呃方便了谁的对对的	1
对方便对对对贵宾唉行669对对对嗯满意满意	1
[用户静音]不方便没时间	1
是啊嗯你说呗你说吗对你今天再打电话给我我怎么知道你们公司服务满意不满意你今天打电话给我我知道	-1
喂你好做临时哪块喂喂你好喂你好	0
定啊噢我讲你喂豆子讲呃那个车牌号啊喂	-1
喂是啊嗯嗯是的吧我没注意到唉对的喂还有谁	0
唉你好你好对啊满意可1	0
啊是啊呃你你有你讲吧没事嗯对的嗯满意满意	1
喂当时说的吗啊当时资料你公司政府就是以公司啊	-1
喂唉对你好对满意	1
怎么了喂未按键	-1
嗯你说啊你说不知道在哪儿	0
是的方便未按键	1
喂嗯你说未按键	-1
对啊答复什么事啊对啊对啊你姥姥怎么了	-1
是啊呃今天还有事啊	0
啊是的[用户静音]	0
哦不哎怎么了喂	-1
在哪里你说吧1	0
对呀什么时候噢好对对嗯对对对可1吧我今天是第1次在你们公司买呀呵呵	0
说嗯就是没放呗嗯对对那也没没有	0
喂等1下是这样没方便呃都开开对对对对对对嗯满意	1
啊你那你问哪个老百姓来你们能够呃如果有办法去啊噢就是啊没有啊基本上就是没吗	-1
噢噢可1你说噢对[用户静音]满意吗	1
喂你好[用户静音]方便对哪里	1
[用户未说话]你好别不到别的工作人员不到听不到喂喂几天给别人倒存	-1
哪位喂嗯对的对的满意的	1
喂你好啊警察是的噢我现在还在忙着噢噢那	0
喂嗯这样子唉嗯嗯唉可1	-1
喂呃方便方便你说吧1	1
唉嗯啊有什么事啊[用户静音]	0
[用户静音]嗯嗯可11	0
啊是的啊你说未按键	0
怎么说怎么说我买啊对了我都买了就在你们公司买了对啊对呀满意满意	1
唉对了喂嗯方便嗯对嗯对喂嗯满意	1
嗯嗯嗯嗯好嗯嗯嗯对可1	1
喂你好唉你好哪位我现在开车了	-1
嗯对喂恩对唉可1	0
喂你好对噢谢谢你啊[用户静音]	1
嗯嗯对噢对对满意	1
[用户静音]喂1	0
[用户静音]嗯对啊对的唉呀你别	0
呃方便对对满意	1
喂唉唉十x路麻烦你	0
什么事礼拜1礼拜1嘛	0
喂后面呢给他你的满意	1
嗯请问有什么事啊喂噢噢请讲请讲对把银行业务	-1
对唉你说906对对1518512满意满意	1
[用户静音]您好请不要挂机您拨叫的用户正在通话中为头枕的是不1啊哎喂您好请不要挂机您拨叫的用户正在通话中为头枕的胳臂着呗呢未按键	-1
嗯嗯恩好的啊未按键	1
呃是的呃方便未按键	-1
喂他们的喂你好喂嗯	0
啊是啊那方便吗恩对的969681对喂	1
噢嗯可1你说怎么啦1	0
嗯是可以现在喂对啊可以满意	1
你好什么事啊喂	0
呃是什么时候什么是啊嗯还行啊	0
[用户静音]嗯嗯1	0
你哪位噢房产局啊1	0
[用户静音]按键喂喂恩路w08噢噢对对对嗯还行吗	0
喂你好呃你要不呃换个时间打过来吧我现在正在开车	0
对喂唉你讲对对对很多少满意姜子牙很好	1
喂嗯方便你说方便对对对啊满意噢嗯	1
怎么了喂对啊对啊我明天不想从你们了没有反正就是不想重新再搞了	-1
啊对嗯咱们好的那公司意思啊[用户静音]其实喂	1
[用户静音]保变1	0
啊对现在在开车	0
嗯你好就是你有事啊[用户静音]知道吗嗯请问有什么事啊你说吧能听到	0
嗯是的2对对对对的还还可以吗满意啊	1
噢啊你们未按键	0
嗯是的你谁啊你好我给我我哪天刚来的啊你说有什么合适的未按键	1
唉我是嗯可1是的现在恩很满意的	1
[用户未说话]	-1
是的呃啊干啥就这个吗	-1
[用户未说话]	-1
十2那个喂噢嗯	0
对再说嗯嗯对对满意	1
呃你说吧说吧喂对的什么东西啊	-1
嗯嗯好方便对对对哪个华呢对满意	1
对啊喂唉喂嗯是啊什么服务啊	-1
嗯死了起来嗯后来在你们公司没买的好看	-1
听到唉是啊你你你是哪个公司啊满意	0
是啊方便方便对对对对满意	1
喂你好啊唉添加啊[用户未说话]	-1
呃方便方便的对满意	1
啊方便是啊对我现在是什么地方是吗怎么买	0
[用户静音]嗯嗯嗯嗯恩嗯嗯	0
[用户静音]不明你好听东西那都乐死嘞对满意	0
嗯呃方便讲吗唉对了唉对非常满意	1
唉我突然有点忙好	0
[用户未说话]	-1
是的礼物对的对的非常满意	1
呃对你说什么我在工地上呃听得很清楚就是在工地上呃对噢你说那个人寿保险啊	0
喂你好噢那在忙呢	0
喂唉对呀对什么事啊	-1
啊啊是的是的啊还还可1	0
十嗯说吧嗯是是嗯可1的满意的	1
嗯[用户未说话]什么声音啊对对对	0
老师喂你好给卖了卖了噢你放心买到	1
喂你好你说对对对对满意满意	1
唉你好是的呃可1你说1	-1
是方便说吗对对满意	1
把他们之上呢你真的是又拉手又不又那死了这样子喂喂喂你好	-1
啊什么8139这是什么对你公司什么服务啊	-1
呃就其他你说啊是的对[用户静音]	0
刘佳佳噢噢的对满意呵呵	1
你妈个他嗯不是已经说了有什么事直接说喂	-1
是的呃方便的请说呃是的对的嗯还好吧	1
是的应该不方便	-1
啊嗯喂这个还喂	0
喂[用户静音]嗯是的当你	0
唉你好是吗啊你说啊对啊对买满意	1
什么条件对对的满意	1
嗯嗯赛道新村哪位那也满意	1
麻烦烦死啦啊喂撸	-1
注销你你请说呗对的对的对的对的对的我可以在会员	-1
对上讲啊是不是啊	0
喂你好在吗噢未按键	0
噢对我我也不知道我都不知道是谁买的我现在都不清楚你们那到底是诈骗还是真的我也没买我也没车	-1
噢可1是3盒未按键	0
喂唉喂对对对对满意满意	1
噢[用户静音]	0
[用户静音]喂嗯嗯	0
对啊方便嗯对满意	1
[用户静音]方便唉3十673啊	1
喂喂啊我是买了1份保险的那个标准车的保险是不是呃对对对对对啊对对对对啊又满意	1
对怎么样怎么样干嘛怎么样对怎么样登录呀	0
怎么着嗯车子保险啊别动别动对对喂	0
嗯对呃不愿方便对对满意满意	1
唉你是哪位你有什么事啊你不方便	-1
这是嗯对的嗯满意	1
什么事啊你说对对[用户静音]	-1
hello是的知道知道知道嗯好的香港网上解决不我老公打电话还可以办吗	1
没啥事啊车辆保险未按键	-1
对啊方便对啊对嗯嗯满意	1
嗯满意律师未按键	1
是啊有什么事吗噢说对满意	1
对的你讲是的ok满意	1
嗯怎么请过啊对[用户静音]	0
喂呃你好未按键	-1
怎么了喂噢我现在有事情	-1
[用户静音]打电话喂	0
喂进过了梅岭北路休息不	-1
啊是啊说吧啊嗯对啊对啊你说吧你说吧我那个村	0
啊行吧你说吧1	0
嗯嗯嗯嗯你说吧1	0
喂方便啊对嗯对嗯满意	1
[用户未说话]	-1
喂嗯嗯嗯嗯对嗯嗯喂	0
[用户静音]方便未按键	1
呃对噢方便哦不对是那个不对	-1
听得到对啊对啊满意满意	1
[用户静音]方便啦房本唉对不是人工还才第1次报价不要交	-1
喂你好喂对啊对呀不知道	0
喂喂你说什么嗯唉对对对可1可1可1嗯满意满意	1
你好啊你看你你说唉再见嗯满意呢	1
是啊老师啊我们解决不了啊你说的这种啊你说呗划伤了啥刷不写东西啊你结果是骗子呢吃晚饭没听	-1
嗯对满意对对的呃不对呃就就自动给你讲的这个号码呃就靠近岚满意呢	1
有什么事啊喂喂喂嗯喂	0
你说话喂喂呃你说话说说说	0
嗯喂喂喂嗯方便你讲吧方便你说吧非要报嗯满意	1
呃唉噢现在不方便	-1
喂嗯好麻烦呀我来找1下喂喂喂满意	1
[用户静音]喂喂嗯嗯那你	0
啊这么怎么嗯嗯[用户未说话]	-1
啊是的喂喂喂方便方便嗯嗯不是15086243410满意	1
[用户静音]方便1	1
喂沙发说说吧1	0
嗯是的看方便1	1
没事了啊啊嗯我听不到其他文件你姐夫家银行可能唉呦别啰嗦满意半夜啊	1
呃有啥事说吧1	-1
喂[用户静音]	0
啊是啊方便对对满意	1
我不是我是她老公	-1
喂嗯你说对对对对满意	1
喂喂我现在应该全部要嗯对满意那个我现在我现在还没打开啊我还没去	0
喂方便唉简单是的嗯满意吧我是托朋友给我买的	1
喂说唉对对满意	1
你好后面听讲解1下吗1	0
嗯方便对听到听到	1
呃争霸再见对对是指讲那个	-1
什么事是啊是的唉可以	-1
我要交嗯是这样嗯对对啊我怎么办我肯定不理解呢可能慢慢闷	-1
嗯是的方便你说吧未按键	0
唉嗯嗯嗯对嗯嗯嗯好的好的	1
你是哪里方便1	0
喂我不方便你要什么事情吗那小孩子嘛买房子	-1
喂喂怎么事啊有什么事你说	-1
喂方便方便是是是是的可1可1	1
嗯对噢你讲吧1	0
呃对对噢呃对呃对呃对的	0
嗯嗯现在忙呢6点1后	0
噢是的嗯嗯不对	0
是啊可以你说嘛对对对的嗯还可以	1
是的好的谢谢唉满意	1
对啊你谁啊呃方便你说吧	-1
喂唉啊你说呃对呃对满意	1
[用户静音]方便1	1
就是那个那个什么什么什么整合嗯	0
恩你是嗯不方便现在不方便嗯是不太方便	0
[用户静音]缴费1	0
是啊呃说吧就是我家对呃没有了	0
是啊方便了对啊对啊满意呀	1
是啊方便你说1	1
对是的嗯对喂满意	1
嗯喂你说喂你好喂方便开喂喂你这个电话听不清楚1会账单信息	-1
嗯如果我现在不知道那个电话	0
喂说吧[用户静音]对满意	1
呃是你说啊拜拜拜拜是的是的满意	1
对啊有什么好对的对1般	0
是啊方便你说1	1
唉是的方便方便你说1	1
嗯你好呃是的你好女士1	0
呃对嗯唉嗯9百5十6块钱	-1
是傻逼啊你说未按键	-1
啊什么事啊方便对对33满意满意	1
[用户静音]能听到你说1	0
唉呦那啥你讲嘛你讲嘛唉唉唉谁谁嗯还可1吧还可1吧	0
嗯你讲嗯你讲1	0
[用户静音]嗯嗯对呀对呀呃还可1吧	0
是呃那支付不太方便	-1
嗯嗯嗯方便嗯对对满意	1
[用户静音]方便我现在不	0
嗯嗯噢噢是对的未按键	0
你是老寿星喂你问这些干什么啊我说你	0
你什么事了说呃现在还要找妈妈之类那你说吧未按键	-1
呃是的嗯你说1	0
是啊喂不方便然后我干活	1
喂你好我现在在收益不方便	0
[用户静音]嗯你说1	0
[用户静音]呃不方便忙着呢噢好了那当时候办好了有保险公司都办好了吗	1
呃是的嗯方便1	1
[用户未说话]喂喂	0
怎么了说吧[用户未说话]听得到嗯满意	0
对嗯请说对对的嗯嗯嗯嗯这个还不知道唉我刚刚才买	-1
喂喂对不是你们你们说你们这个牌子怎么回事怎么回事那个40里面那个开头呢现在不知道吗	0
嗯跟什么信息嗯对[用户静音]嗯好	1
对我现在在忙呢	0
是啊对啊对对啊嗯满意的	1
[用户静音]我怎么怎么什么东西啊	-1
[用户静音]嗯	0
嗯喂嗯嗯伊朗死了	-1
呃是呃我现在正在开车	0
嗯是嗯方便嗯对嗯对对满意满意	1
喂呃喂嗯嗯再见满意	1
喂你好你说啥事方便就说	1
嗯有什么事啊怎么说啊	0
[用户静音]余额444440是能听到	0
不听你说你不归喂谁吗接人工台喂最低就对了具体的要求	-1
喂呃方便嗯嗯嗯对嗯对的唉可以	1
是的可1未按键	-1
老板呃不方便现在唉	-1
喂你可谢谢律师完了吗未按键	-1
[用户静音]就是说吧听得到说对恩	0
对方便对对满意	1
噢知道了不是说信息吗	-1
喂请问哪位嗯你说呃对唉对对对那就是哪天来不知道到吗上1个不熟悉的礼物呢老子现在都不开	-1
啊怎么啦喂唉唉唉怎样	-1
嗯喂喂喂喂左边1	0
嗯是的嗯嗯嗯你说未按键	0
喂是平房啊对啊呃对嗯可1啊	0
你是哪里啊喂1	0
撸是吗喂对有什么有有有有什么事吗	0
[用户静音]嗯未按键	0
喂你好现在不方便我在开着车	1
[用户静音]我我听不懂你说话	0
喂你好你那啥有什么事啊就这方面的他们对对对对对满意满意	1
是啊喂唉未按键	-1
请问你[用户静音]	0
喂嗯方便对[用户静音]满意	1
[用户静音]呃方便对呃你能听到对满意满意	1
嗯嗯噢好的呀1	1
啊嗯你说吧你说啊对可1可1	0
喂你好喂喂对嗯[用户静音]	0
呃你好那个恩是哪方便1	1
喂喂喂方便那作文购买保险在你们那里嘛	0
喂这个门啊转让我怎么不能写了啊	-1
呃对喂喂喂喂喂喂喂噜拊	0
噢你好是了喂1	0
喂方便你说嗯喂1前满意又转成这都有	1
喂什么情况什么情况啊	-1
喂你好呃方便呢嗯嗯喂满意	1
对啊方便啊请说对呀对呀满意	1
唉我没找我钱呢	-1
62唉呀快点讲我是这样子我也跟着嗯1	0
你那谁唉我给你买了你还是那个信息嘛忙了1天从你们这走么是不	-1
是啊喂嗯嗯方便说吧未按键	1
有什么事[用户静音]嗯买什么保险嗯对呀满意满意	1
[用户未说话]	-1
喂嗯嗯对对对嗯就是这个号嗯满意的	1
呃ok[用户静音]嗯满意	1
就在我们这怎么	0
你是哪里啊和商人说未按键	-1
你说什么咋地你能不能别给我打电话来未按键	-1
呃双别的对对嗯满意	1
对对嗯你说呃对对非常满意	1
喂唉你好嗯喂喂唉对喂	0
那种你说不解锁呢	0
呃那个噢你说未按键	-1
嗯是是对对满意	1
这都是干嘛了呃方便不喂是180嗯满意	0
喂刚才已经有人打错了	0
唉[用户未说话]唉对嗯嗯满意相当满意	0
[用户静音]可11	0
喂哪位呃对嗯对对可1	0
喂对嗯在在这个嗯对的嗯满意	1
是进我这里有呀对呀对呀满意呀	1
喂哪位保险啊人寿未按键	-1
喂喂你好喂[用户静音]	0
喂喂嗯领导有什么的我觉得两百块钱险这个意喂没人短信讲	-1
恩是[用户静音]	0
唉喂唉请说喂不187489628092我的没没人呃什么要求我怎么怎么评价是不是	0
对嗯嗯嗯你说吧1	0
唉对喂到具体说	0
[用户未说话]方便方便喂噢噢喂唉呦慢点慢点	0
嗯[用户静音]1	0
喂嗯哪位喂嗯嗯[用户静音]	0
噢你你哪个噢这样明白了	-1
[用户静音]喂对能满意	1
呃你好痒死帮别人对喂喂喂那也满意	1
唉喂嗯别人是哪个公司满意满意满意	1
呃有什么事快下啊喂	0
是的什么事啊嗯嗯未按键	-1
唉对呃你问呃不好意思我方便记不是现在不是我开呃18744731928嗯满意	1
喂嗯[用户静音]只能只能没空你好嗯	0
嗯嗯对可1的方便的对满意	1
咋了不方便忙着呢有啥事你说它那里我就问啥呢你说现在说	-1
对对对噢你说1	0
喂你好嗯嗯好[用户未说话]对满意	1
哦起来起来我没买的保险啊	0
喂噢公司啊喂为什么满意是哪1家解决你们就可1啊	1
喂方便是吧未按键	0
[用户静音]方便1	1
对好说什么权限上面呢对对嗯才刚刚才吗我怎么知道都满意啊时间也不长	1
是的嗯嗯讲对对嗯还可1	0
对嗯说吧对对嗯买还满意吗	1
有什么事吗我现在没有时间1会再说啊	0
哪里啊你说吧1	-1
嗯是的嗯方便1	1
嗯喂嗯好嗯可以吧	1
唉对干嘛对是嘛[用户静音]	-1
喂我约你你讲吧拍拍好不是那个就赚1点啊	-1
[用户静音]方面1	0
啊房别啊是啊嗯喂满意曼橘	1
说嗯嗯懂不懂897嗯嗯满意	1
哪位帮我转嗯是的你好	0
麻烦噢呃你你我的电话你打我电话干嘛车主的电话吗不是我说叫你打车主的电话你怎么打我的电话	-1
喂喂是吧啊对对对还行吧可以	1
呃是恩房贷的你说1	0
[用户静音]说1	0
[用户未说话]	-1
呃是这是人工还是机器人啊1	0
喂这样子不需要搞哦要死了喂	-1
[用户静音]喂嗯你好复印	0
喂卖什么保险啊说话你说啊对啊买的保险	-1
[用户静音]喂1	0
对嗯方便你稍微嗯嗯嗯嗯满意	1
这样的嗯对啊未按键	-1
[用户静音]告诉我有没有卖出我没没没没卖给台	0
对啊对如果对满意	1
对方便对对满意	1
是啊嗯我上面不是什么都有吗	0
喂你是哪位往后面说1	0
